Z,E,f0,alpha
110.0,97.5,2.75,0.236505845759352
110.0,97.5,2.775,0.22833490222873395
110.0,97.5,2.8,0.22014030699940712
110.0,97.5,2.825,0.21189367942538562
110.0,97.5,2.85,0.20356508988901406
110.0,97.5,2.875,0.1951224774827633
110.0,97.5,2.9,0.18653098233263793
110.0,97.5,2.925,0.17775191302921364
110.0,97.5,2.95,0.16874265234267644
110.0,97.5,2.975,0.15945397971095945
110.0,97.5,3.0,0.14982980941181412
110.0,97.5,3.025,0.13980475218007857
110.0,97.5,3.05,0.12930169681627868
110.0,97.5,3.075,0.11822854387330628
110.0,97.5,3.1,0.10647384926579076
110.0,97.5,3.125,0.09390092553469588
110.0,97.5,3.15,0.08033971878158092
110.0,97.5,3.175,0.06557541505303076
110.0,97.5,3.2,0.049332133867934176
110.0,97.5,3.225,0.031249061054345283
110.0,97.5,3.25,0.010844599246452608
110.0,97.5,3.275,-0.01253926243883737
110.0,97.5,3.3,-0.03982676963957831
110.0,97.5,3.325,-0.07235643357162694
110.0,97.5,3.35,-0.11213023299605814
110.0,97.5,3.375,-0.162269036016519
110.0,97.5,3.4,-0.22787819970139947
110.0,97.5,3.425,-0.3177292785740334
110.0,97.5,3.45,-0.4473869888531509
110.0,97.5,3.475,-0.6417095113236181
110.0,97.5,3.5,-0.8854560851849124
110.0,97.5,3.525,-0.4531291984994355
110.0,97.5,3.55,1.0982815893536642
110.0,97.5,3.575,1.0998337029075047
110.0,97.5,3.6,0.8667085608908118
110.0,97.5,3.625,0.7012875698989204
110.0,97.5,3.65,0.5891169311404307
110.0,97.5,3.675,0.5092806492078868
110.0,97.5,3.7,0.4494868575092744
110.0,97.5,3.725,0.40265632409671515
110.0,97.5,3.75,0.36460267914543165
110.0,97.5,3.775,0.33270328955334644
110.0,97.5,3.8,0.3052416556427321
110.0,100.0,2.4,0.35686552154492585
110.0,100.0,2.425,0.3461334560593149
110.0,100.0,2.45,0.3358354188404249
110.0,100.0,2.475,0.3259239449003327
110.0,100.0,2.5,0.31635543468047267
110.0,100.0,2.525,0.3070745194035994
110.0,100.0,2.55,0.2980376390798505
110.0,100.0,2.575,0.2892062588141526
110.0,100.0,2.6,0.2805467807597956
110.0,100.0,2.625,0.27202886944702764
110.0,100.0,2.65,0.2636234341409998
110.0,100.0,2.675,0.25530242657186186
110.0,100.0,2.7,0.24703846437478333
110.0,100.0,2.725,0.2388044263182061
110.0,100.0,2.75,0.230573024751414
110.0,100.0,2.775,0.2223163276238531
110.0,100.0,2.8,0.21400527128665112
110.0,100.0,2.825,0.2056091244478259
110.0,100.0,2.85,0.1970947294482136
110.0,100.0,2.875,0.18842629786241957
110.0,100.0,2.9,0.17956380370549674
110.0,100.0,2.925,0.17046241560419526
110.0,100.0,2.95,0.16107112208483687
110.0,100.0,2.975,0.1513310494694825
110.0,100.0,3.0,0.1411733683639612
110.0,100.0,3.025,0.13051655862348668
110.0,100.0,3.05,0.11926279472734115
110.0,100.0,3.075,0.10729309525761747
110.0,100.0,3.1,0.09446070647441515
110.0,100.0,3.125,0.08058191651076134
110.0,100.0,3.15,0.06542305496726379
110.0,100.0,3.175,0.048681700312843676
110.0,100.0,3.2,0.029958865398635813
110.0,100.0,3.225,0.008716695595157158
110.0,100.0,3.25,-0.01578805920857509
110.0,100.0,3.275,-0.044612919428539975
110.0,100.0,3.3,-0.07931262357021049
110.0,100.0,3.325,-0.12225599506408444
110.0,100.0,3.35,-0.17721530530358634
110.0,100.0,3.375,-0.25050806954306065
110.0,100.0,3.4,-0.35323134976283593
110.0,100.0,3.425,-0.5050117320614792
110.0,100.0,3.45,-0.7299477412781906
110.0,100.0,3.475,-0.8809321871935694
110.0,100.0,3.5,0.36862038156688703
110.0,100.0,3.525,1.1837769129620168
110.0,100.0,3.55,0.9748834435761127
110.0,100.0,3.575,0.7726816869899089
110.0,100.0,3.6,0.6366211846540673
110.0,100.0,3.625,0.5427598137774408
110.0,100.0,3.65,0.47441919324131543
110.0,100.0,3.675,0.422164851756889
110.0,100.0,3.7,0.38053403523635415
110.0,100.0,3.725,0.3462083068749717
110.0,100.0,3.75,0.31707158446588524
110.0,100.0,3.775,0.29171412371740535
110.0,100.0,3.8,0.2691595331151688
110.0,102.5,2.4,0.3494140688240411
110.0,102.5,2.425,0.33903084995441163
110.0,102.5,2.45,0.3290354611344278
110.0,102.5,2.475,0.3193866193799207
110.0,102.5,2.5,0.3100301366670675
110.0,102.5,2.525,0.30091948619686365
110.0,102.5,2.55,0.2920181754250513
110.0,102.5,2.575,0.2832911650801796
110.0,102.5,2.6,0.27470687249324094
110.0,102.5,2.625,0.26623610459313496
110.0,102.5,2.65,0.25785048063586163
110.0,102.5,2.675,0.2495222003302823
110.0,102.5,2.7,0.24122364882825087
110.0,102.5,2.725,0.23292696942020708
110.0,102.5,2.75,0.22460360153607736
110.0,102.5,2.775,0.21622376854239705
110.0,102.5,2.8,0.20775560441339475
110.0,102.5,2.825,0.19916557763328385
110.0,102.5,2.85,0.1904160586607952
110.0,102.5,2.875,0.1814657115849274
110.0,102.5,2.9,0.1722678830873615
110.0,102.5,2.925,0.16276925369775852
110.0,102.5,2.95,0.1529080596907761
110.0,102.5,2.975,0.1426117967195738
110.0,102.5,3.0,0.13179421279502046
110.0,102.5,3.025,0.12035131000037018
110.0,102.5,3.05,0.10815594229388935
110.0,102.5,3.075,0.09505039109379917
110.0,102.5,3.1,0.08083597235366431
110.0,102.5,3.125,0.06525819284530268
110.0,102.5,3.15,0.047985073586314105
110.0,102.5,3.175,0.0285746998195984
110.0,102.5,3.2,0.006425241204866107
110.0,102.5,3.225,-0.019304733980345073
110.0,102.5,3.25,-0.049828654378499676
110.0,102.5,3.275,-0.08695926789327937
110.0,102.5,3.3,-0.13351249096513446
110.0,102.5,3.325,-0.19407270896497872
110.0,102.5,3.35,-0.2765024641589397
110.0,102.5,3.375,-0.3948641135602381
110.0,102.5,3.4,-0.573067636153743
110.0,102.5,3.425,-0.8170903859912109
110.0,102.5,3.45,-0.6120286582637957
110.0,102.5,3.475,0.9869221581825879
110.0,102.5,3.5,1.0999064218404915
110.0,102.5,3.525,0.8662142695351328
110.0,102.5,3.55,0.6976902609134938
110.0,102.5,3.575,0.58451037536843
110.0,102.5,3.6,0.5047126358733297
110.0,102.5,3.625,0.4453544263381099
110.0,102.5,3.65,0.3991246322141555
110.0,102.5,3.675,0.3617175218858654
110.0,102.5,3.7,0.3304654144816899
110.0,102.5,3.725,0.3036356808237966
110.0,102.5,3.75,0.2800548497724795
110.0,102.5,3.775,0.2588979671391338
110.0,102.5,3.8,0.23956515531316383
110.0,105.0,2.4,0.34243272996733864
110.0,105.0,2.425,0.3323416789416689
110.0,105.0,2.45,0.3226008320032371
110.0,105.0,2.475,0.3131590046941748
110.0,105.0,2.5,0.3039671535487908
110.0,105.0,2.525,0.2949867028225412
110.0,105.0,2.55,0.28618439475269214
110.0,105.0,2.575,0.2775272803970593
110.0,105.0,2.6,0.2689850406289518
110.0,105.0,2.625,0.26052905909471374
110.0,105.0,2.65,0.2521310974567779
110.0,105.0,2.675,0.2437630214851334
110.0,105.0,2.7,0.23539637719697254
110.0,105.0,2.725,0.2270018291795518
110.0,105.0,2.75,0.2185488405870829
110.0,105.0,2.775,0.21000504309275309
110.0,105.0,2.8,0.20133514619637044
110.0,105.0,2.825,0.19250060794396978
110.0,105.0,2.85,0.18345844889476148
110.0,105.0,2.875,0.17416006250196733
110.0,105.0,2.9,0.1645496999254157
110.0,105.0,2.925,0.15456253440441473
110.0,105.0,2.95,0.1441221513660575
110.0,105.0,2.975,0.13313724297327867
110.0,105.0,3.0,0.12149718522274304
110.0,105.0,3.025,0.10906602076975369
110.0,105.0,3.05,0.09567412666842208
110.0,105.0,3.075,0.0811064529516491
110.0,105.0,3.1,0.0650855678439146
110.0,105.0,3.125,0.04724664013286686
110.0,105.0,3.15,0.02709954910112924
110.0,105.0,3.175,0.003969763612064447
110.0,105.0,3.2,-0.023097265722392468
110.0,105.0,3.225,-0.05549755528468765
110.0,105.0,3.25,-0.09535204434959318
110.0,105.0,3.275,-0.14602271930393446
110.0,105.0,3.3,-0.21310985032978727
110.0,105.0,3.325,-0.30644639125993167
110.0,105.0,3.35,-0.44378473174161354
110.0,105.0,3.375,-0.6516812528528076
110.0,105.0,3.4,-0.8631492207039504
110.0,105.0,3.425,0.05864447366012705
110.0,105.0,3.45,1.161096411121531
110.0,105.0,3.475,0.9867918023777495
110.0,105.0,3.5,0.7777334723424472
110.0,105.0,3.525,0.6375770723651571
110.0,105.0,3.55,0.542041599270929
110.0,105.0,3.575,0.47319072168568777
110.0,105.0,3.6,0.42095803934298387
110.0,105.0,3.625,0.3795970763146509
110.0,105.0,3.65,0.34565871099090184
110.0,105.0,3.675,0.31696544093264806
110.0,105.0,3.7,0.2920787742746934
110.0,105.0,3.725,0.27000957034747947
110.0,105.0,3.75,0.2500528396591262
110.0,105.0,3.775,0.2316893080122618
110.0,105.0,3.8,0.21452442287460954
110.0,107.5,2.4,0.33584229214214356
110.0,107.5,2.425,0.3259980388785968
110.0,107.5,2.45,0.3164605112878696
110.0,107.5,2.475,0.30717888599828036
110.0,107.5,2.5,0.2981124351540483
110.0,107.5,2.525,0.2892265129039844
110.0,107.5,2.55,0.2804895743498025
110.0,107.5,2.575,0.2718699661202916
110.0,107.5,2.6,0.2633380090609286
110.0,107.5,2.625,0.25486511175440024
110.0,107.5,2.65,0.2464226058007742
110.0,107.5,2.675,0.23798054479957007
110.0,107.5,2.7,0.22951130296020486
110.0,107.5,2.725,0.22098129330641456
110.0,107.5,2.75,0.2123576748307495
110.0,107.5,2.775,0.20360419648093853
110.0,107.5,2.8,0.1946809311877191
110.0,107.5,2.825,0.1855432393223066
110.0,107.5,2.85,0.1761404699722827
110.0,107.5,2.875,0.1664143211811594
110.0,107.5,2.9,0.15629673632185728
110.0,107.5,2.925,0.14570716175922824
110.0,107.5,2.95,0.13454891419525242
110.0,107.5,2.975,0.12270428918299203
110.0,107.5,3.0,0.11002786044028848
110.0,107.5,3.025,0.09633713040325415
110.0,107.5,3.05,0.08139922136459948
110.0,107.5,3.075,0.0649115085302703
110.0,107.5,3.1,0.046472739191467154
110.0,107.5,3.125,0.025538766746267705
110.0,107.5,3.15,0.001352550326679419
110.0,107.5,3.175,-0.02717073331974586
110.0,107.5,3.2,-0.06164101271636665
110.0,107.5,3.225,-0.1045476651091143
110.0,107.5,3.25,-0.15992097991860932
110.0,107.5,3.275,-0.23463526689519093
110.0,107.5,3.3,-0.3410292660181879
110.0,107.5,3.325,-0.5011979641761442
110.0,107.5,3.35,-0.7368874671764863
110.0,107.5,3.375,-0.7616524746677624
110.0,107.5,3.4,0.7732755994692397
110.0,107.5,3.425,1.1185761709876327
110.0,107.5,3.45,0.8840482149686609
110.0,107.5,3.475,0.7066220027525568
110.0,107.5,3.5,0.5889357963991382
110.0,107.5,3.525,0.5070897988477977
110.0,107.5,3.55,0.4468685431809216
110.0,107.5,3.575,0.4003618169724058
110.0,107.5,3.6,0.3629812304407127
110.0,107.5,3.625,0.3319204565764918
110.0,107.5,3.65,0.30537646585634787
110.0,107.5,3.675,0.2821393838855902
110.0,107.5,3.7,0.26136558898092277
110.0,107.5,3.725,0.24244613378644214
110.0,107.5,3.75,0.22492711837555737
110.0,107.5,3.775,0.20845962486900305
110.0,107.5,3.8,0.19276714510712925
110.0,110.0,2.4,0.3295790481023569
110.0,110.0,2.425,0.31993520913831375
110.0,110.0,2.45,0.3105547889065465
110.0,110.0,2.475,0.30139460908939464
110.0,110.0,2.5,0.29241869174505947
110.0,110.0,2.525,0.28359436389799364
110.0,110.0,2.55,0.27489102496963014
110.0,110.0,2.575,0.26627767725288054
110.0,110.0,2.6,0.2577246892680139
110.0,110.0,2.625,0.24920231492195738
110.0,110.0,2.65,0.24068244519806722
110.0,110.0,2.675,0.23213289155003303
110.0,110.0,2.7,0.2235217655190121
110.0,110.0,2.725,0.21481459940397504
110.0,110.0,2.75,0.2059739461582508
110.0,110.0,2.775,0.19695845922653749
110.0,110.0,2.8,0.18772177272398805
110.0,110.0,2.825,0.17821110449235114
110.0,110.0,2.85,0.1683654841178055
110.0,110.0,2.875,0.15811346816406957
110.0,110.0,2.9,0.14737014558543393
110.0,110.0,2.925,0.13603314783465903
110.0,110.0,2.95,0.12397724240258912
110.0,110.0,2.975,0.11104687539754685
110.0,110.0,3.0,0.09704568653935033
110.0,110.0,3.025,0.08172145640325394
110.0,110.0,3.05,0.06474399173356576
110.0,110.0,3.075,0.04567178959074861
110.0,110.0,3.1,0.02390031439024357
110.0,110.0,3.125,-0.0014209339193101181
110.0,110.0,3.15,-0.03152664559064901
110.0,110.0,3.175,-0.06827730179920553
110.0,110.0,3.2,-0.11460296637755528
110.0,110.0,3.225,-0.1753530887887893
110.0,110.0,3.25,-0.2590019583558705
110.0,110.0,3.275,-0.38104574413340925
110.0,110.0,3.3,-0.5680538583672982
110.0,110.0,3.325,-0.8130212638093839
110.0,110.0,3.35,-0.34193039993752317
110.0,110.0,3.375,1.1068109730875024
110.0,110.0,3.4,1.0207441686495433
110.0,110.0,3.425,0.7987146318461789
110.0,110.0,3.45,0.6493256157645262
110.0,110.0,3.475,0.5491867445739698
110.0,110.0,3.5,0.4780746898597482
110.0,110.0,3.525,0.42474502124498664
110.0,110.0,3.55,0.3828947411955136
110.0,110.0,3.575,0.3488023886965608
110.0,110.0,3.6,0.3201507287795792
110.0,110.0,3.625,0.29542667549858803
110.0,110.0,3.65,0.27360024061226856
110.0,110.0,3.675,0.25394395604853864
110.0,110.0,3.7,0.235926518443548
110.0,110.0,3.725,0.21914750026482047
110.0,110.0,3.75,0.20329574492660324
110.0,110.0,3.775,0.18812193727970264
110.0,110.0,3.8,0.1734198885440105
120.0,40.0,2.4,0.019935848907605018
120.0,40.0,2.425,-0.015018245312661846
120.0,40.0,2.45,-0.05745546889598096
120.0,40.0,2.475,-0.11052384173314161
120.0,40.0,2.5,-0.17932988777668804
120.0,40.0,2.525,-0.27262639706496183
120.0,40.0,2.55,-0.4062925479677838
120.0,40.0,2.575,-0.6097506443388424
120.0,40.0,2.6,-0.9209801178515331
120.0,40.0,2.625,-1.0576850236763824
120.0,40.0,2.65,0.8968183328467144
120.0,40.0,2.675,1.4849378508975661
120.0,40.0,2.7,1.1836796077469367
120.0,40.0,2.725,0.9525066873010751
120.0,40.0,2.75,0.8009505938066225
120.0,40.0,2.775,0.6969928586581197
120.0,40.0,2.8,0.6216485112140419
120.0,40.0,2.825,0.5644372378833823
120.0,40.0,2.85,0.5193232135888944
120.0,40.0,2.875,0.48263928872928774
120.0,40.0,2.9,0.4520456821136986
120.0,40.0,2.925,0.42598516053242297
120.0,40.0,2.95,0.40338328720916067
120.0,40.0,2.975,0.38347549259670194
120.0,40.0,3.0,0.3657030203618026
120.0,40.0,3.025,0.34964802829214564
120.0,40.0,3.05,0.33499199737782015
120.0,40.0,3.075,0.32148883824531344
120.0,40.0,3.1,0.30894801096814856
120.0,40.0,3.125,0.2972240744509225
120.0,40.0,3.15,0.2862050070837314
120.0,40.0,3.175,0.2757881836384356
120.0,40.0,3.2,0.2658609150396739
120.0,40.0,3.225,0.25632026814768116
120.0,40.0,3.25,0.24709491204071984
120.0,40.0,3.275,0.23813563033496601
120.0,40.0,3.3,0.22940132986528075
120.0,40.0,3.325,0.2208538411912775
120.0,40.0,3.35,0.21245707203142977
120.0,40.0,3.375,0.20417696474277994
120.0,40.0,3.4,0.19598135068373457
120.0,40.0,3.425,0.18783964941473894
120.0,40.0,3.45,0.1797224871249634
120.0,40.0,3.475,0.17160128677389516
120.0,40.0,3.5,0.1634478534135339
120.0,40.0,3.525,0.15523396078064897
120.0,40.0,3.55,0.14693093724932668
120.0,40.0,3.575,0.13850923133262666
120.0,40.0,3.6,0.12993792971179943
120.0,40.0,3.625,0.12118446560832337
120.0,40.0,3.65,0.11221379048771236
120.0,40.0,3.675,0.1029880051455669
120.0,40.0,3.7,0.09346561379618996
120.0,40.0,3.725,0.08360074531269203
120.0,40.0,3.75,0.07334223824671779
120.0,40.0,3.775,0.06263257072220217
120.0,40.0,3.8,0.05140662325793463
120.0,42.5,2.4,-0.04050267530304718
120.0,42.5,2.425,-0.09134858981144724
120.0,42.5,2.45,-0.15687228293680364
120.0,42.5,2.475,-0.24513174152210684
120.0,42.5,2.5,-0.37079323068465675
120.0,42.5,2.525,-0.5618910141021469
120.0,42.5,2.55,-0.8653599510322632
120.0,42.5,2.575,-1.166162533087944
120.0,42.5,2.6,0.5225345386450142
120.0,42.5,2.625,1.5681836411991446
120.0,42.5,2.65,1.2494465143020064
120.0,42.5,2.675,0.9919899903299949
120.0,42.5,2.7,0.8268141103494933
120.0,42.5,2.725,0.7155709026099686
120.0,42.5,2.75,0.6360091899092684
120.0,42.5,2.775,0.5761797101360606
120.0,42.5,2.8,0.529345461110241
120.0,42.5,2.825,0.491478749755494
120.0,42.5,2.85,0.4600416401596481
120.0,42.5,2.875,0.433361690631736
120.0,42.5,2.9,0.410294257006161
120.0,42.5,2.925,0.3900302639858551
120.0,42.5,2.95,0.3719817638855603
120.0,42.5,2.975,0.35571111765550256
120.0,42.5,3.0,0.34088574159154267
120.0,42.5,3.025,0.3272485485811665
120.0,42.5,3.05,0.3145986525704136
120.0,42.5,3.075,0.3027793480975082
120.0,42.5,3.1,0.29167055283082854
120.0,42.5,3.125,0.28117854422366656
120.0,42.5,3.15,0.2712139974894184
120.0,42.5,3.175,0.26167687758066366
120.0,42.5,3.2,0.25247673471625914
120.0,42.5,3.225,0.24355129106319148
120.0,42.5,3.25,0.23485721421702213
120.0,42.5,3.275,0.22635785125142832
120.0,42.5,3.3,0.21801876933112466
120.0,42.5,3.325,0.2098070713224693
120.0,42.5,3.35,0.20169140555144266
120.0,42.5,3.375,0.19364187743451491
120.0,42.5,3.4,0.1856296641686102
120.0,42.5,3.425,0.1776272093864546
120.0,42.5,3.45,0.16960702759703228
120.0,42.5,3.475,0.16154198651763832
120.0,42.5,3.5,0.1534046746874154
120.0,42.5,3.525,0.1451670336636676
120.0,42.5,3.55,0.13679994729135955
120.0,42.5,3.575,0.1282728023246432
120.0,42.5,3.6,0.11955300923049654
120.0,42.5,3.625,0.1106054684254185
120.0,42.5,3.65,0.10139196407761325
120.0,42.5,3.675,0.09187046388543804
120.0,42.5,3.7,0.0819942987016968
120.0,42.5,3.725,0.07171119059363565
120.0,42.5,3.75,0.06096209283576598
120.0,42.5,3.775,0.049679805617170204
120.0,42.5,3.8,0.037787336071798315
120.0,45.0,2.4,-0.13176531061476054
120.0,45.0,2.425,-0.2140024915982183
120.0,45.0,2.45,-0.329861569395846
120.0,45.0,2.475,-0.5045532508725945
120.0,45.0,2.5,-0.7863208259608279
120.0,45.0,2.525,-1.1797020198250854
120.0,45.0,2.55,-0.14730881342784605
120.0,45.0,2.575,1.6452234189530541
120.0,45.0,2.6,1.3419982259561265
120.0,45.0,2.625,1.0472714795671243
120.0,45.0,2.65,0.8622857393971347
120.0,45.0,2.675,0.7405278850645325
120.0,45.0,2.7,0.6549220543031783
120.0,45.0,2.725,0.5913547904712821
120.0,45.0,2.75,0.5420676961487568
120.0,45.0,2.775,0.5025129200740195
120.0,45.0,2.8,0.4698686520174385
120.0,45.0,2.825,0.4422981710464172
120.0,45.0,2.85,0.4185569850468576
120.0,45.0,2.875,0.39777278685703454
120.0,45.0,2.9,0.3793161692879993
120.0,45.0,2.925,0.362721467315118
120.0,45.0,2.95,0.34763655836371005
120.0,45.0,2.975,0.3337901139570406
120.0,45.0,3.0,0.32096988255858366
120.0,45.0,3.025,0.30900845519291537
120.0,45.0,3.05,0.2977745314386059
120.0,45.0,3.075,0.2871672643168327
120.0,45.0,3.1,0.2771067720491097
120.0,45.0,3.125,0.2675136854950878
120.0,45.0,3.15,0.2582977235802742
120.0,45.0,3.175,0.2493783876315006
120.0,45.0,3.2,0.24070070927721768
120.0,45.0,3.225,0.23222573152228312
120.0,45.0,3.25,0.223921360684675
120.0,45.0,3.275,0.21575520723178282
120.0,45.0,3.3,0.2076971690314548
120.0,45.0,3.325,0.1997180547069866
120.0,45.0,3.35,0.19178976377785442
120.0,45.0,3.375,0.18388509126156366
120.0,45.0,3.4,0.17597744029579035
120.0,45.0,3.425,0.1680404923905919
120.0,45.0,3.45,0.16004785692089654
120.0,45.0,3.475,0.15197270607711144
120.0,45.0,3.5,0.1437873931732339
120.0,45.0,3.525,0.1354630475234862
120.0,45.0,3.55,0.12696913598444018
120.0,45.0,3.575,0.11827297859361566
120.0,45.0,3.6,0.10933920287844404
120.0,45.0,3.625,0.10012911794860017
120.0,45.0,3.65,0.0905999850885581
120.0,45.0,3.675,0.08070415593407433
120.0,45.0,3.7,0.07038804218112041
120.0,45.0,3.725,0.05959087197063794
120.0,45.0,3.75,0.04824317837304466
120.0,45.0,3.775,0.036264962662403935
120.0,45.0,3.8,0.023563467606286845
120.0,47.5,2.4,-0.2853538097418039
120.0,47.5,2.425,-0.4413732141007607
120.0,47.5,2.45,-0.6920846905702759
120.0,47.5,2.475,-1.098040426833502
120.0,47.5,2.5,-0.9092733031472595
120.0,47.5,2.525,1.6251368468008727
120.0,47.5,2.55,1.4698903247748358
120.0,47.5,2.575,1.1236424936385685
120.0,47.5,2.6,0.9099032428695107
120.0,47.5,2.625,0.7731782206824356
120.0,47.5,2.65,0.6791262733071691
120.0,47.5,2.675,0.6104059768760268
120.0,47.5,2.7,0.5577691100439431
120.0,47.5,2.725,0.5159237463856409
120.0,47.5,2.75,0.48164817912769725
120.0,47.5,2.775,0.45287693078869673
120.0,47.5,2.8,0.4282276901522136
120.0,47.5,2.825,0.4067414413638194
120.0,47.5,2.85,0.3877321979676415
120.0,47.5,2.875,0.37069620880203735
120.0,47.5,2.9,0.355254991493032
120.0,47.5,2.925,0.34111843494679017
120.0,47.5,2.95,0.32806030798506497
120.0,47.5,2.975,0.3159018369190899
120.0,47.5,3.0,0.30450096852151715
120.0,47.5,3.025,0.2937459440404982
120.0,47.5,3.05,0.283550879236783
120.0,47.5,3.075,0.2738460272885085
120.0,47.5,3.1,0.2645602562893245
120.0,47.5,3.125,0.2556097332622733
120.0,47.5,3.15,0.24692244063328753
120.0,47.5,3.175,0.2384496448656444
120.0,47.5,3.2,0.2301566920129431
120.0,47.5,3.225,0.22201331665211205
120.0,47.5,3.25,0.21399041435866814
120.0,47.5,3.275,0.20605964870470797
120.0,47.5,3.3,0.19819353273797236
120.0,47.5,3.325,0.19036539653865633
120.0,47.5,3.35,0.18254921254294582
120.0,47.5,3.375,0.17471933513402516
120.0,47.5,3.4,0.16685019538955234
120.0,47.5,3.425,0.15891597029852855
120.0,47.5,3.45,0.15089023195149637
120.0,47.5,3.475,0.14274557442073807
120.0,47.5,3.5,0.13445321146306835
120.0,47.5,3.525,0.12598253496397235
120.0,47.5,3.55,0.11730062115072833
120.0,47.5,3.575,0.10837166841349069
120.0,47.5,3.6,0.09915634665030044
120.0,47.5,3.625,0.08961103300553656
120.0,47.5,3.65,0.0796869022792484
120.0,47.5,3.675,0.06932883166034788
120.0,47.5,3.7,0.058474068176863105
120.0,47.5,3.725,0.04705059215547624
120.0,47.5,3.75,0.03497509141569583
120.0,47.5,3.775,0.02215046932575903
120.0,47.5,3.8,0.0084627397453873
120.0,50.0,2.4,-0.5917295189561721
120.0,50.0,2.425,-0.9579436917538501
120.0,50.0,2.45,-1.3175070223744176
120.0,50.0,2.475,1.1937226919618706
120.0,50.0,2.5,1.6404624402673347
120.0,50.0,2.525,1.2297590564989889
120.0,50.0,2.55,0.973741892669233
120.0,50.0,2.575,0.8155741587429363
120.0,50.0,2.6,0.7097557377988257
120.0,50.0,2.625,0.6340086436172351
120.0,50.0,2.65,0.576875868713402
120.0,50.0,2.675,0.5319923012253273
120.0,50.0,2.7,0.49557189689843306
120.0,50.0,2.725,0.46523200403795667
120.0,50.0,2.75,0.4394018852387693
120.0,50.0,2.775,0.41700524358997154
120.0,50.0,2.8,0.3972802143564804
120.0,50.0,2.825,0.37967231885820946
120.0,50.0,2.85,0.36376818967488783
120.0,50.0,2.875,0.34925310091685985
120.0,50.0,2.9,0.33588296162496706
120.0,50.0,2.925,0.3234655192627875
120.0,50.0,2.95,0.3118473382938365
120.0,50.0,2.975,0.3009061177163504
120.0,50.0,3.0,0.29054551156644276
120.0,50.0,3.025,0.2806915212146643
120.0,50.0,3.05,0.2712827449551445
120.0,50.0,3.075,0.26225160052135726
120.0,50.0,3.1,0.2535207085759467
120.0,50.0,3.125,0.24502503535873613
120.0,50.0,3.15,0.23672140004683948
120.0,50.0,3.175,0.22857849035120523
120.0,50.0,3.2,0.2205683260970904
120.0,50.0,3.225,0.21266366645961587
120.0,50.0,3.25,0.20483777589496505
120.0,50.0,3.275,0.19706453131600807
120.0,50.0,3.3,0.18931840071484143
120.0,50.0,3.325,0.18157428401683362
120.0,50.0,3.35,0.17380727047849853
120.0,50.0,3.375,0.16599235000097354
120.0,50.0,3.4,0.15810409559462846
120.0,50.0,3.425,0.15011632146629802
120.0,50.0,3.45,0.142001713896862
120.0,50.0,3.475,0.13373142762757184
120.0,50.0,3.5,0.1252746371916952
120.0,50.0,3.525,0.11659802953698742
120.0,50.0,3.55,0.10766522078305575
120.0,50.0,3.575,0.09843607560987673
120.0,50.0,3.6,0.08886590221870339
120.0,50.0,3.625,0.07890448890632136
120.0,50.0,3.65,0.06849494170774309
120.0,50.0,3.675,0.05757229500393618
120.0,50.0,3.7,0.04606133353251292
120.0,50.0,3.725,0.033874819442594295
120.0,50.0,3.75,0.020911652886204696
120.0,50.0,3.775,0.007051001668155723
120.0,50.0,3.8,-0.00785025377731741
120.0,52.5,2.4,-1.2956309928059855
120.0,52.5,2.425,-0.1130856280807808
120.0,52.5,2.45,1.8295429408181363
120.0,52.5,2.475,1.379895254251104
120.0,52.5,2.5,1.0605258071062955
120.0,52.5,2.525,0.8709424948866247
120.0,52.5,2.55,0.7485333682074027
120.0,52.5,2.575,0.6631675589383756
120.0,52.5,2.6,0.6000141597317048
120.0,52.5,2.625,0.5511292424823072
120.0,52.5,2.65,0.5119200948926032
120.0,52.5,2.675,0.4795608807870746
120.0,52.5,2.7,0.4522222174225377
120.0,52.5,2.725,0.42866925995235583
120.0,52.5,2.75,0.4080388399787727
120.0,52.5,2.775,0.3897094025120301
120.0,52.5,2.8,0.373221884664703
120.0,52.5,2.825,0.3582291861267512
120.0,52.5,2.85,0.3444646578499553
120.0,52.5,2.875,0.3317189009302179
120.0,52.5,2.9,0.3198255727226869
120.0,52.5,2.925,0.3086512373694852
120.0,52.5,2.95,0.29808900211872774
120.0,52.5,2.975,0.28805503649702646
120.0,52.5,3.0,0.2784850505055063
120.0,52.5,3.025,0.26932322561214606
120.0,52.5,3.05,0.2605041864261252
120.0,52.5,3.075,0.2519547810707526
120.0,52.5,3.1,0.24361680452183782
120.0,52.5,3.125,0.23545225180475385
120.0,52.5,3.15,0.22743266868420672
120.0,52.5,3.175,0.21953188568870996
120.0,52.5,3.2,0.2117241114523968
120.0,52.5,3.225,0.20398386512153277
120.0,52.5,3.25,0.19628610041578287
120.0,52.5,3.275,0.18860618314145328
120.0,52.5,3.3,0.1809197365056196
120.0,52.5,3.325,0.17320240727512515
120.0,52.5,3.35,0.1654295864587411
120.0,52.5,3.375,0.15757609927579522
120.0,52.5,3.4,0.14961586749474373
120.0,52.5,3.425,0.14152154053966912
120.0,52.5,3.45,0.1332640877566767
120.0,52.5,3.475,0.12481234192201568
120.0,52.5,3.5,0.11613248576657775
120.0,52.5,3.525,0.10718750748071296
120.0,52.5,3.55,0.09793725361859132
120.0,52.5,3.575,0.08833040244358868
120.0,52.5,3.6,0.07832266884654578
